"User","Comment","Rating","Date"
"ossie85","The Avengers is a groundbreaking film that truly marked the beginning of the Marvel Cinematic Universe. Directed by Joss Whedon and featuring a star-studded cast of superheroes, including Iron Man, Thor, Hulk, and Captain America, the movie succeeds in bringing together all of these larger-than-life characters in a meaningful and thrilling story.The movie's storyline is engaging, entertaining, and perfectly executed. It has a great sense of pacing, starting with small moments of character development and growing into a high-stakes battle between the protagonists and antagonist, Loki. The action sequences are top-notch, and the movie's ability to balance humor and drama is exceptional.The cast brings their A-game to the table, and each actor perfectly embodies their respective character, providing the audience with some unforgettable performances. Robert Downey Jr. Is fantastic as Iron Man, Tom Hiddleston is the perfect casting choice as the charismatic villain, Loki, and Mark Ruffalo is memorable in his debut as the Hulk. Together, they create a dynamic that was a real treat to watch on screen.Whedon's direction is brilliant, and his writing is exemplary, managing to weave the different storylines of each character into a cohesive story. The movie's amazing cinematography and stunning visual effects also add an extra layer of excitement to the story.One of the greatest strengths of The Avengers is its ability to appeal to both comic book fans and casual moviegoers alike. It's a movie that can be enjoyed by everyone and has helped spawn a new era of superhero movies. The Avengers is one of the rare movies that mark a turning point in cinematic history, and it has spawned some fantastic sequels and spin-offs over the years.In conclusion, The Avengers is an amazing film that marks the true beginning of the Marvel Cinematic Universe. It has set a high standard for superhero movies, balancing humor and drama with great characters and an exciting storyline to create an unforgettable cinematic experience. It's easily one of the best superhero movies ever made, and a must-watch for anyone who enjoys great cinema.","10","7 April 2023"
"lee_eisenberg","The 21st century has seen more superhero movies than I can count. This year alone has already seen ""Black Panther"". I won't deny that Stan Lee created a diverse variety of do-gooders in the Marvel Universe. ""The Avengers"" (not to be confused with the 1960s TV series) is entertaining enough. It's nothing special - much of it is sensory overload - but it's nothing that it doesn't pretend to be. Loki is the common suave but malevolent villain. He could trick anyone into thinking that he's a decent person. This movie will definitely please the Leonard Hofstadters, Sheldon Coopers, Howard Wolowitzes and Raj Koothrapalis of the world.It was a pleasant surprise to see that one of the people in the World Security Council got played by Jenny Agutter (the nurse in ""An American Werewolf in London""). I'd like to see a crossover between this movie and John Landis's horror movie.Anyway, it's not the ultimate masterpiece, but undeniably fun.","9","16 April 2018"
"seruanyre","So I recently watched ""The Avengers"" and let me tell you, it was lit. The action scenes were insane and the special effects were on point. But what really stood out to me was the chemistry between the characters, it was like they had been a team for years. I mean sure, As a huge fan, it was amazing to see them share the screen with all these other badass heroes. Overall, I highly recommend checking out ""The Avengers"" if you haven't already. Trust me, you won't regret it.The casting in Avengers is truly exceptional. Each actor effectively embodies their respective character, bringing them to life on screen. Chris Evans portraysals the role of Captain America with a sense of responsibility and gravitas, while Robert Downey Jr.'s portrayal of Tony Stark/Iron Man is both charming and entertaining. Mark Ruffalo, who plays the Hulk, brings a level of vulnerability and empathy to the character that has never been seen before. Chris Hemsworth, as Thor, seamlessly blends power and humor, and Scarlett Johansson's Black Widow is fierce and formidable. But perhaps the stand-out performance is Tom Hiddleston as Loki, who imbues the villain with a charm and intelligence that commands the audience's attention throughout the film.The story of Avengers: Endgame is expertly crafted, weaving together a diverse array of characters and plotlines from the Marvel Cinematic Universe in a cohesive and impactful manner. The film is packed with unforgettable moments, from the grandiose action sequences to the more intimate, emotional moments. The climax of the film is truly a sight to behold, bringing all the characters together in a thrilling and satisfying conclusion.Overall, The Avengers is a must-see film. It is a marvel of filmmaking and storytelling, and it will be recognized as one of the best superhero films of all time.","10","16 January 2023"
"dee.reid","As you well know by now, ""The Avengers"" is a large-scale superhero film that was four years in the making, with no less than four individual - yet inter-connected superhero films - feeding into this film's overall story. Joss ""Firefly"" Whedon was the director and co-writer on this highly ambitious project that is an adaptation of the Marvel Comics superhero team co-created by Stan Lee (who also appears in a very small cameo, like almost every other movie adaptation of a superhero he had a hand in creating) and the late Jack Kirby. Steve Rogers/Captain America (Chris Evans), Tony Stark/Iron Man (Robert Downey, Jr.), Bruce Banner/The Incredible Hulk (Mark Ruffalo), Thor (Chris Hemsworth), Natasha Romanoff/The Black Widow (Scarlet Johansson), and Clint Barton/Hawkeye (Jeremy Renner) are the six misfits chosen by Nick Fury, Agent of S.H.I.E.L.D. (Samuel L. Jackson) to defeat the traitorous Asgardian misfit Loki (Tom Hiddleston) and his alien army from laying waste to New York City. And of course, six characters usually accustomed to working alone have to work out their differences and come together as a team to save the world. What gets ""The Avengers"" many points is that beside its big action sequences, fights and special effects, we never really lose sight of the characters (who are usually relegated to the background in a movie like this) and who they are. I liked that the movie actually spent time developing the individual characters so that we get to know them all over again - even though they've all already appeared in previous superhero films. It's all big superhero fun, with a knowing wink and an outstanding sense of humor that manages to elicit some strong laughs from anyone viewing this thing with an open mind. Sit back and enjoy!10/10P.S.: What happened to Dr. Henry ""Hank"" Pym/Giant-Man and Janet van Dyne/The Wasp? Weren't they part of the original Avengers team line-up (before ""The Avengers #4"" when Captain America became team leader, marking the character's Silver Age debut)? This was my only real complaint about ""The Avengers.""","9","9 July 2012"
"francoischristana","It is shocking to me that Loki's personal resentment against Thor led to all of this destruction. For what reason did he believe that he would just take control and dictate Earth without any consequences? Earth is not at an advantage in battle, so Nick Fury had the right of using the Tesseract to create weaponry. It took some time to get everyone on the same page, but in the end, their shared goal inspired them to work together as a team, which is why I admired how the Avengers came together. I have never watched the Marvel series before, but now I am totally invested. I am curious to know since Loki did not keep his promises to the Chitauri what will happen next.","10","22 October 2023"
"brandon_lee420","Believe me when I say that 'The Avengers' was my most anticipated movie ever. I mean, come on, a bunch of superheroes gathering and fighting evil, that is just priceless. And not any superheroes but the most well-known and well-loved. The movie has some of the best actors in Hollywood portraying some of the best superheroes to have ever been created. This movie has loads of Captain America, Iron Man, Thor, Hawkeye, and, needless to say, Hulk Smash! They were all portrayed on screen brilliantly and I give thanks to the actor for making them feel awesome, cool, and really, really fun. I live in Australia and we get an earlier viewing of the film but for you Americans, this wait is is worth it. When the movie was over, most of the cinema clapped - this was the first time I had ever seen this ever at the movies. Even though it was 12 in the morning, the whole cinema was packed and all of them came out of the cinema satisfied and were glad they paid the $13 to watch it.The plot of the movie is straightforward but done magnificently. Loki, previously seen in Thor, wants to wreak havoc on Earth by letting a group of aliens enter Earth through a portal. It's up to the Avengers to stop him but first they have to solve the rivalries and bitterness between them. The fight scenes between the superheroes are just f*cking AWESOME! I was so excited to see Thor and Iron Man battle it out - that scene was just plain epic.The music and soundtrack in the movie was good and it did a nice job of alleviating the action, and trust me there is a LOT of action. The visual effects are also fantastic, one of the best I have ever seen in a film, and they will leave you in awe. Hulk, along with Iron Man, do a good job of adding humour into the film and ALL of the scenes with the Hulk left everyone at the cinemas laughing. It is pretty obvious that his squad mates think highly of him as seen in the scene where Stark and Loki have a confrontation ('We have an Army' , 'We have a Hulk'). That scene was what did it for me.If you guys are in doubt as to see this then let me assure you that you are gonna get the bang for your buck that you deserve. So far, it is one of the best superhero film made but of all time? Not really sure, guess we have to wait for TDKR to come out. 10/10 - Perfect! 'Over and Out.' 25 April 2012","9","24 April 2012"
"Allswell007","I just loved Marvel's Avengers. I thought it was smart and the impressive cast really delivered! This movie works on so many levels and makes you draw on just about all of your emotions. I don't remember when I enjoyed a movie this much! Such cool fantasy but what makes it extra special is following this film after all the other solo efforts from each character. I enjoyed the others films quite a bit but they all delivered something different. Seeing them blend together in Avengers and the sparks that resulted was the extra special treat. Example: They blended the grounded futurist (Tony Stark) with the Norse thunder god and his angry brother in a perfect way. Same could be said for every other character. It all works. In fact, it doesn't just fit, it's a symphony and that dyconomy and difference in characters are what makes it truly great. It's why this movie stands so tall above any other franchise at the moment. Things like Transformers, GI Joe and even Star Trek all operate with monotone restrictions. Avengers covers all angles and delivers depth with its fun.I haven't enjoyed a movie this much in years if not ever!","10","14 April 2012"
"saadgkhan","The Avengers – CATCH IT ( A+ ) The anticipation for the avenger's movie is undeniable. We have been waiting for this from years. To understand the Avenger's movie it's really important that you've seen all previous Ironman, the Incredible Hulk, Thor and Captain America's movies. As the avenger's give time to build characterizations for their heroes so getting into the avengers empty headed about hero's history will be foolish. The Avenger's brings back our beloved Marvel's heroes Tony Stark (Iron Man), Thor, Dr. Bruce Banner (Hulk), Steve Rogers (Captain America), Natasha Romanoff (Black Widow), Clint Barton (Hawkeye), Agent Maria Hill, Agent Phil Coulson and Director Nick Fury. Each hero's journey starts from where it ended in their respective movies. Now, The Avenger's stands strong in every department, from direction, production and performances. It won't be wrong to say that it brings out the best out of all the heroes. The humor, action and graphics are far brilliant than all the previous Marvel movies combined. The credit goes to generous brain of Joss Whedon. He brings out something very special out of each superhero. The interaction between all superheroes is something we don't see often, they tease, make fun and even fight with each other. Robert Downey Jr. (Ironman) is great as always. He brings his charming personality and wicked humor into his character which made him the superstar of today. Chris Hemsworth (Thor) is truly a god of thunder. His entry is as Big as Thor's entry should be, it makes you jump of your seat and cheer for him. Chris Evens (Captain America) is indeed the ultimate American Hero, he got the charm and personality of a true America hero. Some of the most standout moments in the movie belong to Mark Ruffalo (The Incredible Hulk). For the first time we see some humor in the actions of Hulk, he is just not a fury green monster this time around. besides Hulk, the biggest surprise is Scarlett Johansson (Black Widow), we have seen the part of her in Ironman movie but this time around we completely understand the strength and wickedness of Black Widow. She is absolutely stunning and fantastic. Jeremy Renner (Hawkeye) is good and I hope to see him someday with Black Widow. They had this amazing chemistry which requires further attention. Clark Gregg, Cobie Smulders and Samuel L. Jackson the S.H.E.I.L.D are fun to watch. Tom Hiddleston (Loki) is superb, he was the ultimate villain and considering his brilliant performance in Thor, he has out done himself again. Gwyneth Paltrow (Pepper Potts) appearance is appreciated and I would have loved to see Natalie Portman (Jane Foster) in it too. On the whole, The Avengers is the finest brilliant superhero movie of all time, it's filled with great performance, humor, action, graphics and brilliant direction. Highly recommended in 3D.","9","21 May 2012"
"biochemist","LA Review of 'The Avengers' (No spoilers)I was lucky enough to attend the Marvel screening of 'The Avengers' on Saturday morning in Century City, CA. This was an unusual screening as movies of this caliber are not screened some three weeks before it's release date. Just minutes before the movie started, we were all surprised when writer/director Joss Whedon walked in with Kevin Feige to introduced their little ""Justice League"" movie. Not only did we all laugh, but some booed. lol. If that wasn't enough of a surprise, the soft spoken Whedon introduced on stage Chris Hemsworth (Thor), Tom Hiddleston (Loki), Clark Gregg (Agent Coulson) and Cobie Smulders (Agent Maria Hill). Wow is she stunning in person! The audience gave them all a standing ovation with deafening cheers! (This explained why the secret service like security were searching, wanding everyone. No cameras, cell phones, nothing was allowed in.) What a nice surprise for an early Saturday morning screening. I've never read comic books. This is a comic book movie. It was made for hardcore fans of comics, and I appreciate the care Joss Whedon gives to this movie. It was very entertaining to see Tony Stark (Iron Man), Thor, Dr. Bruce Banner (Hulk), Steve Rogers (Captain America), Natasha Romanoff (Black Widow), Clint Barton (Hawkeye), Agent Maria Hill, Agent Phil Coulson and Director Nick Fury all interact with one another. Capt. Steve Rogers was fighting in WWII just yesterday. Having been recently awoken from his frozen sleep, he struggles to fit in our modern world with all this technology around us. The God of Thunder, Thor, is not from this world (realm) and doesn't understand modern technology on Earth as well. Dr. Bruce Banner has been on the run from the government, practicing medicine in third world countries. He hasn't been the Hulk in two years (What's his secret? ;). Tony Stark is still the same, playing with this high tech toys and inventing new technology. So how do you get them all to interact and play well together? Well, Director Joss Whedon is the secret to making it all work. The highlight of the film for me is how Joss Whedon has all these characters interact. Deep character development was not needed for this film. (That is what the respective movies are for: Thor, Iron Man, The Incredible Hulk, Captain America: The First Avenger) He does a great job of not forcing dialogue, and the interaction of the characters is much more organic than I would have ever anticipated. That is where Whedon deserves the most credit. He took what appears to be a very silly premise, with silly looking characters and made it completely work. Seeing as the Avengers comics date back to the 1960s, you can tell he not only did his homework, but he really cares deeply for the material, and his passion definitely shows on- screen. The movie is vastly entertaining. The Action scenes are amazing and satisfying. Nobody is short changed when it comes to the fighting or action sequences. I felt as if there was not a single bad performance. A couple of dialogue lines seemed off, but once you remember who the character is, and why they talk the way they do (think of where they come from), it all makes sense. Each respective character is true and honest to itself. Each of the characters brought their personality (from their respective movie) to the table. It is by far the best Marvel movie to date.So who was my personal favorite character from the movie? Dr. Bruce Banner (played by Mark Ruffalo) of course! He is by far the BEST Bruce Banner/Hulk since Bill Bixby. His intelligence (genius) is unparalleled (greater than Tony Stark's) and his compassion for human lives is what drives the good side of his character. As a kid growing up, he was my favorite Marvel super hero. I enjoyed watching Bill Bixby play medical doctor/physicist Dr. David Banner on television. I'd watch, terrified with my hands up to my face, as he transformed into the raging green hulk. Yet i was so fascinated with him being a scientist, helping those in need. When Mark Ruffalo was first announced to play Bruce Banner, i didn't know what to think of it. I knew that he's a good actor. All he needs is the right director to get the needed on-screen character out of him. I really hope they make an Incredible Hulk movie sequel starring Mark Ruffalo as Dr. Bruce Banner. Or at least, i vote for him to reprise his role in any sequel. He was a natural fit for this role. Overall, the best thing about these characters is that they are not silly twenty-something terrible actors who were chosen for on-screen eye candy. They all do a fine job of bringing these characters to life and their chemistry together works great. Assembled, they are unstoppable. When i heard an Avengers movie was rumored to be in the works, i was ecstatic. The day has finally come. Go see it. Thrice. 10/10 Stars.","9","16 April 2012"
"SPZMaxinema","This might be controversial to say but this is my personal favorite MCU movie. Up until this point, nothing had been done like this in film and it was executed magnificently. Going into this movie in 2012 (having only seen Iron Man beforehand) I was skeptical and not interested. Then my brother took us to the theater to see it and it was one hell of a blast. I was blown away and wanted to watch all of the other Phase 1 movies and learn more about these other heroes. The casting and chemistry between them is on point, the villain is compelling and gets under your skin in the best way, and Robert Downey Jr.'s humor all around is unforgettable, and how can I not mention that glorifying theme song?? Not to mention Stan Lee's perfect cameo!","10","21 August 2021"
"aidanratesmovies","It's a film that future generations will still be gushing about, much like previous generations did with such classics as Star Wars and Indiana Jones. It may not be perfect, but The Avengers lives up to its promise and delivers quite a punch. I feel The Avenger struggles as most superhero movies do with finding a way to naturally introduce its characters in a way that doesn't seem forced or formulaic. They do a decent job for what it is, but there are certain times you will feel the campiness of older works coming on as you view the film, and truly you just have to sit through it to get to the action that eventually will be at hand. Besides that though, there isn't many flaws. The acting is rather good, Samuel L. Jackson may take a line too seriously or too, but it's all in good fun. Again Tom Hiddleston as Loki is a major standout, and I also enjoyed the return of Robert Downey Jr.'s Iron Man and Chris Hemsworth Thor- as well as an improved performance by Chris Evans as Captain America and a great performance from replacement Hulk actor Mark Ruffalo. The action scenes are exciting and tense, there is some camera angles here and there that can be a bit annoying, but for the most part it is rather clear and not awfully tedious action- as many films of this type could be. In the end, despite its campiness and formulaic actions- The Avengers is an incredibly fun time. It takes pride in its stories and characters and makes the most out of an experience that could have easily been phoned in. Its a film that will live on for some time, and one i'm rather glad I got to experience first hand.My Rating: 9.4/10.","7","24 June 2021"
"ivo-cobra8","Marvel's The Avengers (2012) is an awesome descent MCU superhero action flick that is spectacular and a real good one. The first time I watched it on my computer I loved it. I have seen this movie many times in the row I have this film on DVD and Blu-ray. The movie features an ensemble cast that includes Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård, and Samuel L. Jackson. Joss Whedon did a fine job directing the film and I loved it is definitely in my top 10 favorite MCU superhero films. In the finale battle in New York the moment right there.. WILL NEVER... EVER.. BE AS COOL.. LIKE THIS WAS A COMIC MASTERPIECE.. I don't even read comics, but I did superheroes when I was younger.. I have a feeling justice league will never have this cohesion... this team work.. and will never be able to recreate this feeling.Robert Downey Jr. does a good job as a Iron Man he has a lot of good moments when he talks with Loki. In the third act he has to fight Thor that was cool then in the third act he had to do a lot of stuff, did the final stuff to safe the world. He is very much star of the film, that is why he number 1 star of the film he was payed a lot of more money then the other actors did ,but he deserved it he did a good job. Chris Evans as Captain America was spectacular I love his character I love how he defended and safe those people in the restaurant against Loki's army I thought that was descent. He does kick some ass when Thor hits him he uses his shield when SHIELD's ship was attacked he and Iron Man were trying to fix the ship I loved that. Mark Ruffalo was okay as The Hulk I thought he was better than Edward Norton's Hulk at least that is my opinion. Chris Hemsworth I liked him as Thor he was great. Scarlett Johansson as Black Widow was fantastic what does she do? She deals with the Hulk and Hawkeye the evil Hawkeye which I think is great. Jeremy Renner I like him a as an actor he is cool, he is mostly the bad guy in the film till the third act. In the third act he did a lot of cool stuff, he is cool with arrows. Loki he did fine the actor did fine as the villain I like him and Samuel L. Jackson as Nick Fury did fine. In the film, Nick Fury, director of the peacekeeping organization S.H.I.E.L.D., recruits Iron Man, Captain America, the Hulk, and Thor to form a team that must stop Thor's brother Loki from subjugating Earth.The pacing to me I thought it was little boring and it was too long but the third act was really was fast paced and the movie interested how 6 superheroes become a team who turn in to Avengers I think there was a lot of action scenes in the film that were really well done. I like special effect, I had a lot of fun scenes Hulk punching Thor or punching Loki when he said is emperor. That was fun, the film it self had a lot of action it self's. It was entertaining, the CGI was really good, Robert Downey Jr. had a lot funny moments and hilarious dialogues. I have more enjoyed Captain America because he cared more about people and of course Iron Man he saved the world from Loki's invaders. I thought it was an alright and I love it. It is definitely my favorite MARVEL superhero movie.Admittedly the first half or so isn't nearly as epic as the final 30 minutes. And the plot isn't that original. But I got what I paid for with this flick, Awesome action with Earth's Mightiest Heroes kicking alien ass.The Avengers in my honest opinion was better than Man of Steel because right next year DC superman movie come out that I have hated it and I wish I could have get the money back. I am going to try and sell the movie out. Marvel's The Avengers (classified under the name Marvel Avengers Assemble in the United Kingdom and Ireland), or simply The Avengers, is a 2012 American superhero film based on the Marvel Comics superhero team of the same name, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is the sixth film in the Marvel Cinematic Universe. The film was written and directed by Joss Whedon. I have reviewed 2 years the second movie twice and as a MARVEL fan I can say I have enjoyed this movie much more than Avengers: Age of Ultron. I am waiting now on Avengers: Infinity War and of course Spider-Man: Homecoming which is a spin off Captain America: Civil War like I said I have enjoy all three Captain America Films and I enjoy both Avenger films and I love Iron Man and Iron Man Three I am one of the fans that I liked that films. The rating I give is 10/10","8","2 July 2017"
"TheLittleSongbird","Superhero films are always fun to watch when they are done right, and while to some degree it is understandable why people wouldn't be totally enamoured with it(as seen in a lot of the negative comments, a lot of them being condescending though- enough with the ignorant conspiracy theories already!- and some not even worthy of being called reviews) Avengers Assemble for me was an example of a fun and intelligent superhero film that was done right. True, the story is formulaic but not to the extent that was too distracting. In fact my only two complaint was to do with one performances that didn't quite work personally. And that was Jeremy Renner who was rather on the dull side as Hawkeye, whose character development did seem a little rushed and underwritten, that Hawkeye has inner demons is made very clear but it could have come through more strongly. However the rest of the performances were great, a big shout out going to Tom Hiddleston who is serpentine personified as Loki, though Robert Downey Jnr's charismatic Iron Man, Samuel L. Jackson's no-nonsense Nick Fury, Mark Ruffalo's very confident Hulk(he doesn't make you miss Eric Bana or Ed Norton), Chris Hemsworth's dynamic and not wimpy Thor(if he was I put it down to his hidden demons character development) and Chris Evans' modest, heartfelt Captain America were equally great. Scarlett Johansson convinces mostly too, Black Widow's back story is intriguing and Johansson is wonderful when she acts fearless but when in her emotional, imploring moments her acting is rather forced and out of character for Black Widow. For a film with as many characters as seen here, Avengers Assemble still makes a vast majority of them very interesting(only Hawkeye really disappointed), in character and not one-sided and all of them have their turn to shine. It didn't feel to me like a film that tried to cram in too many heroes all at once for the sake of it. The film is very slickly made with astounding special effects and dazzlingly executed stunt-work. Alan Silvestri's score pulsates with power and the action sequences are exciting. The story may be formulaic and standard good-and-evil but is crisply paced and intelligently handled with just the right blend of humour, pathos and action with not one component over-shadowing the others. What was really enjoyable especially was the toe-to-toe with Thor and Iron Man and Hulk. What was really remarkable was the script, filled with thoughtful exposition and snappy banter that stayed true to The Avengers while also with Joss Whedon's own style that was apparent in a lot of his other work. Overall, Avengers Assemble may not be 100% perfect or among the best ever but it is still an outstanding film with a lot to love about it, and no this is not coming from a fake account or a plant, just someone who can be hard to please who genuinely enjoyed it. 9/10 Bethany Cox","9","10 August 2014"
"dollybear-07164","I watched this movie when I was younger and it was probably my favorite marvel movie until Infinity War or Endgame. Loki was a fun villain ngl. It was when the Avengers first assembled so it's a pretty important movie. Nothing can replace it.","9","31 May 2021"
"krieg8814254","I have got to tell anyone who will listen that this is one of THE best adventure movies I've ever seen. It's almost impossible to convey how pumped I am now that I've seen it. I purposefully avoid hyping myself for movies because when expectations are too high, nothing seems to be able to reach them. I usually avoid the hype train whenever possible. That said, I was jacked to see this movie and was fully aboard the hype train. It couldn't be helped. So, I was certainly open to intense disappointment had this movie not been good. I'm so happy to report just the opposite has happened.The only word I can think of to describe this movie is AWESOME. It's amazing work and everything I had hoped for and more. It's exceptional entertainment for the uninitiated but it has everything a fanboy could want to be sure. It has every little nuance of what a fanboy wants to see. One of the MANY things I loved was the tension and flat out conflict that arises between team members. It's not a two dimensional ""team wonderful that bands together to fight crime ho ho ho."" Most don't like each other at fist and there is so much texture to be played. That is great because so many of these characters are larger than life. They have egos and the big guns aren't used to working with other people or even playing by the rules. Stark, Thor and Banner all work ""the other side of the fence"" so to speak. Then there's the Widow, Hawkeye and Captain America who are used to following orders and playing within a command structure. They are all thrown together in a wonderful and, best of all, believable fashion. Again, more than I ever dreamed possible.The entire cast really delivered. You needed more than just action actors or stunt doubles to play all these parts. The pathos is there but so are the timing and true deep performances. Look, I was missing Ed Norton as much as anyone on that hype train I talked about but I'm so happy to say that Mark Ruffalo won me over. I hope he's locked up for the long haul because we don't need any more changes. Three was the lucky number for movie Banners. Every other actor in Avnegers that we've seen before is BETTER than their previous incarnation (EVERY single one) with the possible exception of RDJ as Stark. He's great but it's hard to top his take on the character from the original Iron Man in an ensemble movie. I also have to fully disclose that I'm insanely attracted to Scarlett Johansson. I thought her Widow character was amazing but I'm definitely judging that through rose colored glasses. The character arcs that run there course during this film will surprise a lot of general audiences expecting nothing more than a Transformers type popcorn scarfdown.I honestly don't want to give away ANY of the movie with this review because this is one film that needs every scene to be savored. Do yourself a favor and remain unspoiled. It's how I saw the movie (apart from what the trailers showed) and even though you're obviously reading this review, read no others with any kind of spoilers whatsoever. Experience the awesomeness for yourself. Avengers as a movie and as a team on screen is an unstoppable force. I'm just going to say, Hulk & Thor combination equals AWESOME and leave it at that. This movie defines MUST SEE.","10","12 April 2012"
"facebook-124-955845","I'm sorry to say The Avengers isn't a good movie; it's a GREAT  MOVIE!!!! It's not only the best team superhero movie ever made, but it  may just be the best comic book adaption made period!  The Avengers is the culmination of what began in Iron Man; and  continued through The Incredible Hulk, Iron Man 2, Thor and Captain  America. It was only a few years ago that my son and I had just  finished watching Iron Man and as the credits were ending, Samuel L.  Jackson appeared on screen as Nick Fury and spoke to Tony Stark about  joining Avengers Initiativein that short scene, the framework for  potentially the greatest comic book movie of all-time had begun!   Director Joss Whedon, most known for the T.V. series Buffy The Vampire  Slayer, takes the foundation that was built in the prior films and  brings together the greatest team of superheroes in film history, The  Avengers: Iron Man/Tony Stark (Robert Downey Jr.), Captain  America/Steve Rogers (Chris Evans), Thor (Chris Hemsworth), Hulk/Bruce  Banner (Mark Ruffalo), Black Widow (Scarlett Johansson), and Hawkeye  (Jeremy Renner) as ""assembled"" by Nick Fury. Whedon's scripts usually  include clever banter, gripping action sequences and an air of mystery  and The Avengers is no different. Whedon has an utter love for comic  books, and it is proudly put on display in The Avengers.  The cast does a great job of bringing these iconic characters to life,  beginning with Robert Downey Jr. Unlike Iron Man 2, in which Downey  seemed to skate through scene after scene, Downey plays Stark almost  effortlessly, delivering his lines with relative ease allowing his  charisma, charm and smugness to shine through; Robert Downey Jr. IS  Tony Stark! Chris Evans' solidifies himself in the role of Captain  America. He was very good in his solo film, but truly owns the role  standing alongside Iron Man and Thor. Chris Hemsworth's Asgardian god  Thor has some incredible battle scenes and indirectly provides one of  the film's most funny moments. After being seriously underutilized in  Iron Man 2, Scarlett Johansson's Black Widow is provided a back-story,  which helps in developing the character and provides an opportunity to  prove she is much more than just a pretty face; she's as dangerous  psychologically as she is physically. I could envision myself enjoying  a beat-down at the hands (and feet) of Black Widow. The character I was  most concerned about being given little story and the least amount of  screen time was Jeremy Renner's Hawkeye; happily, he's not left by the  wayside and does a more than admirable job of developing the character.  Hawkeye stands alongside Robin Hood and Katniss Everdene (The Hunger  Games) as the best archers to grace the silver screen. I'd like to see  more of him in a film of his own. Mark Ruffalo, the most recent choice  to play Hulk, is far better suited to the role than Eric Bana (The  Hulk) and Ed Norton Jr (The Incredible Hulk). Ruffalo looks more the  part of the nerdy scientist Banner and plays the part without looking  angry in every scene. In The Avengers, the Hulk is at his most  impressive, both in his on-screen transformation and the violence he  displays when the opportunity calls for him to ""hulk out"". If any  character appeared to stand out a little bit more than the others, for  me it was the Hulk. Samuel L. Jackson's Nick Fury is finally more than  just the guy making surprise appearances. Fury is finally able to  stretch his legs some, and Jackson slides quite easily into the role.  Clark Gregg's Agent Caulson returns, and Cobie Smulders makes her  Marvel films debut as Agent Maria Hill, and she is a welcome addition.  The film's main villain is Thor's adopted-brother Loki, played by Tom  Hiddleston. You would think the part would be a difficult one to play  being opposite such powerful personalities and strong characters, but  Hiddleston does a fantastic job; the performance should not go  unnoticed, because it's one of the strong points of the film. Loki is  not a villain without purpose and Hiddleston comes across as a devious  mastermind without being cartoonish.  At a running-time of 2+ hours, The Avengers is well paced and time  flies by. The effects are top-notch, the acting is very good, and the  script drives the movie elevating its strengths. For viewers that may  not have seen any of the other films (and if so, why not!?!?), we're  provided just enough information to bring everyone up to speed without  feeling overdone. Whedon provides more than just a standard comic book  film, but a story with reason that's backed up with incredible action  and humor.   Although the film is filled with larger than life characters, none are  short changed; each character is given at least one great scene to work  with, and the opportunities don't go to waste. The film's finale  provides a deafening crescendo of action that is breathtaking. As usual  with Marvel films, be sure to stay around for the post credit sequence,  which provides a surprising reveal.  I went into The Avengers with unfairly high expectations, due to all of  those that were involved, as well as the films that came before it.  After viewing the initial trailers and not being blown away, I had set  myself up for disappointment. It was only a matter of minutes after the  film started that I was put at ease, and just minutes later when my  expectations were blown away. I never imagined that it was possible to  put onto the screen, what I was watching. I'm happy that Marvel had the  sense to keep these properties to themselves and to move forward with  these characters in the manner in which they did. Marvel Studios and  Disney are going to make a boatload of money off this film, and  deservedly so; because there's never been another movie made of its  caliber.  Grade: A+","10","20 April 2012"
